date,category,product_name,product_code,brand,product_id,amount,cost,profit
2024-01-02,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3050973,1874253,1176719
2024-01-02,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3551556,2176934,1374621
2024-01-02,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1773773,1139962,633810
2024-01-02,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3023010,2496128,526881
2024-01-02,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1082632,760728,321903
2024-01-03,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1827369,1392538,434830
2024-01-03,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1529584,1173738,355845
2024-01-04,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4115641,3453352,662288
2024-01-04,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1538307,1086481,451825
2024-01-04,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1881015,1294033,586981
2024-01-04,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4115940,3183772,932167
2024-01-05,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3432686,2804239,628446
2024-01-05,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2110945,1727451,383493
2024-01-06,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4317120,3444500,872619
2024-01-06,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3252824,1957181,1295642
2024-01-06,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4291505,3072508,1218996
2024-01-06,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3747856,2303501,1444354
2024-01-06,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3081251,1944705,1136545
2024-01-07,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1294824,853072,441751
2024-01-07,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2114304,1619169,495134
2024-01-07,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2355200,1949066,406133
2024-01-08,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3631168,2698734,932433
2024-01-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1025604,812484,213119
2024-01-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4141909,2570647,1571261
2024-01-08,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2686725,2116542,570182
2024-01-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1708239,1121508,586730
2024-01-09,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3547859,2830829,717029
2024-01-09,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2067969,1656108,411860
2024-01-09,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1607451,1151808,455642
2024-01-09,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4538870,3083561,1455308
2024-01-10,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2000411,1293765,706645
2024-01-10,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2504065,2015993,488071
2024-01-11,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2046749,1310941,735807
2024-01-11,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3800034,2372931,1427102
2024-01-11,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3223016,2328251,894764
2024-01-12,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3954621,2398629,1555991
2024-01-12,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3551395,2320934,1230460
2024-01-13,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3541952,2870150,671801
2024-01-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2676091,2030141,645949
2024-01-13,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,970427,690944,279482
2024-01-14,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4337202,3276842,1060359
2024-01-14,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2168904,1446099,722804
2024-01-14,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3230708,2368916,861791
2024-01-14,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3807625,2709639,1097985
2024-01-15,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3990120,3092556,897563
2024-01-15,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3303427,2666608,636818
2024-01-15,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2199913,1490619,709293
2024-01-15,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1370937,1143434,227502
2024-01-15,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4371802,3336992,1034809
2024-01-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3043898,2232535,811362
2024-01-16,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1692934,1216815,476118
2024-01-16,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3319429,2661688,657740
2024-01-17,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2314285,1462114,852170
2024-01-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4558537,3273622,1284914
2024-01-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3350785,2018007,1332777
2024-01-18,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4407866,2882358,1525507
2024-01-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1873578,1388875,484702
2024-01-18,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3317548,2641278,676269
2024-01-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3533521,2857639,675881
2024-01-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3597347,2520059,1077287
2024-01-19,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1684546,1244122,440423
2024-01-19,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4149606,2883396,1266209
2024-01-19,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3466369,2327912,1138456
2024-01-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4369905,2812191,1557713
2024-01-20,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3253078,2746459,506618
2024-01-20,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1363051,907215,455835
2024-01-21,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1549052,995618,553433
2024-01-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,921597,709715,211881
2024-01-22,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1108874,703216,405657
2024-01-22,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1981417,1223721,757695
2024-01-22,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3182010,2241959,940050
2024-01-22,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1082782,705027,377754
2024-01-22,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2060378,1499432,560945
2024-01-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2486442,1498933,987508
2024-01-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4477994,2814357,1663636
2024-01-23,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3769115,2702130,1066984
2024-01-24,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3146251,2099599,1046651
2024-01-24,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2493378,2043767,449610
2024-01-25,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2821866,2274809,547056
2024-01-25,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2093804,1533474,560329
2024-01-25,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3744913,2507314,1237598
2024-01-26,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3074077,2003037,1071039
2024-01-26,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,776705,624258,152446
2024-01-26,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3196297,2647820,548476
2024-01-26,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3233385,2741210,492174
2024-01-27,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4842317,3371627,1470689
2024-01-27,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2770560,2162960,607599
2024-01-27,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1715852,1173378,542473
2024-01-28,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3102659,2396303,706355
2024-01-28,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4952259,3326053,1626205
2024-01-29,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4679079,3260125,1418953
2024-01-29,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1528033,1052252,475780
2024-01-30,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4894646,3531442,1363203
2024-01-30,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,763137,570307,192829
2024-01-30,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1700675,1385893,314781
2024-01-31,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3246690,2290448,956241
2024-01-31,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,743100,509542,233557
2024-02-01,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2477319,1532384,944934
2024-02-01,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2590981,2163751,427229
2024-02-02,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2345533,1566615,778917
2024-02-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3429024,2587346,841677
2024-02-02,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2564412,1923814,640597
2024-02-02,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3065893,2006548,1059344
2024-02-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2922554,1868917,1053636
2024-02-03,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3209200,2531881,677318
2024-02-03,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1007556,672694,334861
2024-02-03,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4719643,3204918,1514724
2024-02-03,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3598236,2584861,1013374
2024-02-04,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3595040,2925178,669861
2024-02-04,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3739971,2384475,1355495
2024-02-04,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2620565,1892885,727679
2024-02-04,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,961557,744939,216617
2024-02-05,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1250191,759999,490191
2024-02-05,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2158653,1547653,610999
2024-02-05,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1730305,1048827,681477
2024-02-05,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2696703,1803214,893488
2024-02-05,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2444848,1862265,582582
2024-02-06,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2575668,1903199,672468
2024-02-06,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3722952,2782398,940553
2024-02-06,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1013182,805849,207332
2024-02-06,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1926240,1450868,475371
2024-02-07,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1278663,998667,279995
2024-02-07,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2498811,1602290,896520
2024-02-07,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1290224,896722,393501
2024-02-07,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2608240,1619155,989084
2024-02-07,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3719712,3018427,701284
2024-02-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1329106,972447,356658
2024-02-08,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2337484,1532858,804625
2024-02-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,754676,498003,256672
2024-02-08,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3837996,2505858,1332137
2024-02-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2688596,1837567,851028
2024-02-09,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1547585,1140161,407423
2024-02-09,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3785501,2809625,975875
2024-02-09,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3021263,2056164,965098
2024-02-09,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,821031,585806,235224
2024-02-10,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4659754,2861695,1798058
2024-02-10,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3587788,2534290,1053497
2024-02-11,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3599919,2911307,688611
2024-02-11,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4222165,2608379,1613785
2024-02-12,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2977922,2033741,944180
2024-02-12,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3553998,2631081,922916
2024-02-12,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4065476,3384444,681031
2024-02-13,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1989667,1574450,415216
2024-02-13,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4228582,3201854,1026727
2024-02-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3024825,1890271,1134553
2024-02-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2632629,1792322,840306
2024-02-14,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3499861,2733592,766268
2024-02-14,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3105346,2400689,704656
2024-02-14,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2046690,1390988,655701
2024-02-15,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2164003,1774753,389249
2024-02-15,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4665051,3372459,1292591
2024-02-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2677767,2248255,429511
2024-02-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3427992,2647299,780692
2024-02-16,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1542160,1039354,502805
2024-02-16,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3324238,2800279,523958
2024-02-16,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1836817,1458851,377965
2024-02-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3437312,2076386,1360925
2024-02-17,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3544396,2145860,1398535
2024-02-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2706454,1986300,720153
2024-02-18,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1893596,1596816,296779
2024-02-18,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4448600,3402187,1046412
2024-02-19,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1594740,1219351,375388
2024-02-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3799451,2492573,1306877
2024-02-19,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3090957,2371617,719339
2024-02-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4549905,3477791,1072113
2024-02-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3801427,2557863,1243563
2024-02-20,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2988305,1948763,1039541
2024-02-20,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3258990,2768531,490458
2024-02-20,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1142185,897418,244766
2024-02-21,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3452629,2239416,1213212
2024-02-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1639989,1246180,393808
2024-02-21,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2384668,2022517,362150
2024-02-21,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4359597,3442591,917005
2024-02-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1348853,1033754,315098
2024-02-22,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1962594,1237593,725000
2024-02-22,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3295836,2415401,880434
2024-02-22,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1168633,874703,293929
2024-02-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3306969,2454543,852425
2024-02-23,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3023720,2527190,496529
2024-02-23,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1585147,1058044,527102
2024-02-24,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3350004,2705476,644527
2024-02-24,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3555045,2749473,805571
2024-02-25,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2601142,1986763,614378
2024-02-25,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2499099,1590144,908954
2024-02-25,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1377583,909002,468580
2024-02-25,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2859263,2186086,673176
2024-02-25,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1431920,934181,497738
2024-02-26,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4025898,3145095,880802
2024-02-26,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3391406,2823175,568230
2024-02-26,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2932956,2108373,824582
2024-02-27,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3130866,2035275,1095590
2024-02-27,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4024889,2590210,1434678
2024-02-27,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1599164,1244927,354236
2024-02-27,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2794221,2154657,639563
2024-02-28,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3996998,3186313,810684
2024-02-28,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3220326,2676792,543533
2024-02-28,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4373034,3350556,1022477
2024-02-28,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3711829,2499039,1212789
2024-02-28,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3386900,2845345,541554
2024-02-29,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2652187,1760780,891406
2024-02-29,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3233544,1946637,1286906
2024-03-01,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2651415,2042972,608442
2024-03-01,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1937172,1274816,662355
2024-03-02,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1691211,1050841,640369
2024-03-02,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3203835,2059356,1144478
2024-03-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4921226,4036621,884604
2024-03-03,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3016730,1832546,1184183
2024-03-03,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3944358,2910384,1033973
2024-03-04,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3225296,2031803,1193492
2024-03-04,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1186193,918558,267634
2024-03-04,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4017718,3133829,883888
2024-03-05,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3931856,3079701,852154
2024-03-05,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2218385,1353324,865060
2024-03-05,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3858629,2834863,1023765
2024-03-06,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2000872,1570203,430668
2024-03-06,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1947528,1518644,428883
2024-03-06,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,930259,702281,227977
2024-03-07,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1848804,1456073,392730
2024-03-07,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1716154,1182909,533244
2024-03-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3521975,2542087,979887
2024-03-07,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2935288,2410215,525072
2024-03-07,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2173253,1705337,467915
2024-03-08,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3444667,2867465,577201
2024-03-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,877372,717967,159404
2024-03-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3195339,2550703,644635
2024-03-09,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3086881,2520166,566714
2024-03-09,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2008742,1342907,665834
2024-03-09,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2290656,1441351,849304
2024-03-09,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1447448,1048356,399091
2024-03-09,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2315981,1574340,741640
2024-03-10,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1153613,879257,274355
2024-03-10,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1839687,1443090,396596
2024-03-11,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2104152,1425411,678740
